Temperature,Log_Loss
2.9399999999999986,0.2759708192505545
2.949999999999999,0.27638076133798134
2.9599999999999986,0.27679052001025817
2.969999999999999,0.2772000901565249
2.9799999999999986,0.2776094667464258
2.9899999999999984,0.278018644828797
2.9999999999999987,0.2784276195303817
3.0099999999999985,0.27883638605456895
3.0199999999999987,0.2792449396801583
3.0299999999999985,0.27965327576014776
3.0399999999999987,0.28006138972054573
3.0499999999999985,0.28046927705920616
3.0599999999999987,0.2808769333446858
3.0699999999999985,0.28128435421512343
3.0799999999999987,0.28169153537714137
3.0899999999999985,0.2820984726047667
3.0999999999999988,0.28250516173837475
3.1099999999999985,0.2829115986836505
3.1199999999999988,0.2833177794105721
3.1299999999999986,0.2837236999524115
3.1399999999999983,0.2841293564047552
3.1499999999999986,0.2845347449245426
3.1599999999999984,0.2849398617291228
3.1699999999999986,0.28534470309532867
3.1799999999999984,0.28574926535856826
3.1899999999999986,0.28615354491193323
3.1999999999999984,0.2865575382053229
3.2099999999999986,0.2869612417445856
3.2199999999999984,0.2873646520906747
3.2299999999999986,0.2877677658588205
3.2399999999999984,0.2881705797177174
3.2499999999999987,0.2885730903887254
3.2599999999999985,0.2889752946450859
3.2699999999999987,0.28937718931115236
3.2799999999999985,0.28977877126163387
3.2899999999999987,0.2901800374208533
3.2999999999999985,0.290580984762017
3.3099999999999983,0.29098161030649977
3.3199999999999985,0.2913819111231402
3.3299999999999983,0.2917818843275502
3.3399999999999985,0.29218152708143535
3.3499999999999983,0.29258083659192835
3.3599999999999985,0.29297981011093294
3.3699999999999983,0.2933784449344802
3.3799999999999986,0.29377673840209556
3.3899999999999983,0.2941746878961766
3.3999999999999986,0.29457229084138215
3.4099999999999984,0.29496954470403086
3.4199999999999986,0.2953664469915116
3.4299999999999984,0.29576299525170197
3.4399999999999986,0.2961591870723988
3.4499999999999984,0.2965550200807562
3.4599999999999986,0.2969504919427349
3.4699999999999984,0.29734560036255936
3.479999999999998,0.2977403430821853
3.4899999999999984,0.298134717880775
3.4999999999999982,0.29852872257418206
3.5099999999999985,0.2989223550144443
3.5199999999999982,0.2993156130892852
3.5299999999999985,0.2997084947216239
3.5399999999999983,0.30010099786909206
3.5499999999999985,0.30049312052356014
3.5599999999999983,0.30088486071067044
3.5699999999999985,0.30127621648937813
3.5799999999999983,0.3016671859514991
3.5899999999999985,0.3020577672212661
3.5999999999999983,0.3024479584548908
3.6099999999999985,0.3028377578401344
3.6199999999999983,0.30322716359588325
3.629999999999998,0.30361617397173274
3.6399999999999983,0.30400478724757724
3.649999999999998,0.30439300173320605
3.6599999999999984,0.3047808157679065
3.669999999999998,0.3051682277200729
3.6799999999999984,0.30555523598682155
3.689999999999998,0.3059418389936116
3.6999999999999984,0.30632803519387225
3.709999999999998,0.30671382306863537
3.7199999999999984,0.307099201126174
3.729999999999998,0.30748416790164607
3.7399999999999984,0.30786872195674386
3.7499999999999982,0.3082528618793487
3.7599999999999985,0.30863658628319096
3.7699999999999982,0.309019893807515
3.779999999999998,0.3094027831167496
3.7899999999999983,0.30978525290018305
3.799999999999998,0.31016730187164276
3.8099999999999983,0.3105489287691805
3.819999999999998,0.3109301323547615
3.8299999999999983,0.3113109114139589
3.839999999999998,0.3116912647556517
3.8499999999999983,0.3120711912117285
3.859999999999998,0.3124506896367945
3.8699999999999983,0.3128297589078831
3.879999999999998,0.3132083979241719
3.8899999999999983,0.31358660560670276
3.899999999999998,0.3139643808981055
3.9099999999999984,0.3143417227623266
3.919999999999998,0.3147186301843599
3.9299999999999984,0.31509510216998415
3.939999999999998,0.31547113774550084
3.949999999999998,0.31584673595747853
3.959999999999998,0.316221895872499
3.969999999999998,0.31659661657690863
3.979999999999998,0.31697089717657156
3.989999999999998,0.3173447367966275
3.9999999999999982,0.3177181345812525
4.009999999999998,0.31809108969342315
4.019999999999998,0.3184636013146838
4.029999999999998,0.3188356686449179
4.039999999999998,0.31920729090212085
4.049999999999998,0.3195784673221778
4.059999999999998,0.3199491971586431
