epoch,accuracy,learning_rate,loss,pr_auc,precision,recall,roc_auc,val_accuracy,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc
0,0.658058762550354,0.0010000000474974513,0.6593213677406311,0.6006894111633301,0.5504587292671204,0.6833713054656982,0.7173367142677307,0.5927977561950684,0.6936857104301453,0.41849952936172485,0.4901960790157318,0.17123287916183472,0.5116916298866272
1,0.7123775482177734,0.0010000000474974513,0.5855339169502258,0.6688947081565857,0.608208954334259,0.7425968050956726,0.7804685831069946,0.5844875574111938,0.6942703723907471,0.47326791286468506,0.4878048896789551,0.5479452013969421,0.5965275168418884
2,0.7444345355033875,0.0010000000474974513,0.5596464276313782,0.6807395219802856,0.6433961987495422,0.7767653465270996,0.8047113418579102,0.40720221400260925,0.7314538359642029,0.394466370344162,0.40502792596817017,0.9931507110595703,0.5325740575790405
3,0.7497773766517639,0.00020000000949949026,0.5460633039474487,0.722687840461731,0.6452205777168274,0.7995443940162659,0.8180224299430847,0.41274237632751465,0.7378475069999695,0.38720449805259705,0.4078212380409241,1.0,0.5261070728302002
4,0.7506678700447083,0.00020000000949949026,0.5169782042503357,0.7460156679153442,0.6561886072158813,0.7608200311660767,0.8360491991043091,0.4376731216907501,0.741619348526001,0.3804650902748108,0.417391300201416,0.9863013625144958,0.5099872350692749
5,0.7577916383743286,4.0000002627493814e-05,0.5108923316001892,0.7636700868606567,0.654916524887085,0.8041002154350281,0.8409080505371094,0.47922438383102417,0.742563784122467,0.3791748285293579,0.4331210255622864,0.931506872177124,0.505845844745636
6,0.7577916383743286,4.0000002627493814e-05,0.5172122120857239,0.7365922331809998,0.6602687239646912,0.7835990786552429,0.8322676420211792,0.4709141254425049,0.748834490776062,0.3840000331401825,0.4262295067310333,0.8904109597206116,0.512408435344696
